chrom	source	feature	start	end	score	strand	frame	attributes	Description	Name	Parent	counts
chr2	HAVANA	gene	126898864	126902097	.	+	.	ID=ENSG00000237524.10;gene_id=ENSG00000237524.10;gene_type=protein_coding;gene_name=TEX51;level=1;hgnc_id=HGNC:52387;havana_gene=OTTHUMG00000153376.6	TEX51	ENSG00000237524.10	ENSG00000237524.10	11
chr2	HAVANA	gene	127048027	127107288	.	-	.	ID=ENSG00000136717.15;gene_id=ENSG00000136717.15;gene_type=protein_coding;gene_name=BIN1;level=2;hgnc_id=HGNC:1052;havana_gene=OTTHUMG00000131465.3	BIN1	ENSG00000136717.15	ENSG00000136717.15	14
chr2	HAVANA	gene	127257290	127294166	.	-	.	ID=ENSG00000163161.14;gene_id=ENSG00000163161.14;gene_type=protein_coding;gene_name=ERCC3;level=2;hgnc_id=HGNC:3435;havana_gene=OTTHUMG00000131530.9	ERCC3	ENSG00000163161.14	ENSG00000163161.14	21
chr2	HAVANA	gene	127418427	127429242	.	+	.	ID=ENSG00000115718.18;gene_id=ENSG00000115718.18;gene_type=protein_coding;gene_name=PROC;level=2;hgnc_id=HGNC:9451;havana_gene=OTTHUMG00000131528.5	PROC	ENSG00000115718.18	ENSG00000115718.18	10
chr2	HAVANA	gene	127436207	127526886	.	-	.	ID=ENSG00000163166.15;gene_id=ENSG00000163166.15;gene_type=protein_coding;gene_name=IWS1;level=1;hgnc_id=HGNC:25467;havana_gene=OTTHUMG00000131527.11	IWS1	ENSG00000163166.15	ENSG00000163166.15	12
chr2	HAVANA	gene	127455394	127514623	.	+	.	ID=ENSG00000231731.7;gene_id=ENSG00000231731.7;gene_type=lncRNA;gene_name=AC010976.2;level=2;tag=ncRNA_host;havana_gene=OTTHUMG00000153411.7	AC010976.2	ENSG00000231731.7	ENSG00000231731.7	31
chr2	HAVANA	gene	127535802	127637729	.	+	.	ID=ENSG00000169994.19;gene_id=ENSG00000169994.19;gene_type=protein_coding;gene_name=MYO7B;level=2;hgnc_id=HGNC:7607;havana_gene=OTTHUMG00000153419.11	MYO7B	ENSG00000169994.19	ENSG00000169994.19	7
chr2	HAVANA	gene	127638381	127681786	.	-	.	ID=ENSG00000072163.20;gene_id=ENSG00000072163.20;gene_type=protein_coding;gene_name=LIMS2;level=1;hgnc_id=HGNC:16084;havana_gene=OTTHUMG00000131529.6	LIMS2	ENSG00000072163.20	ENSG00000072163.20	18
chr2	HAVANA	gene	127645864	127652639	.	+	.	ID=ENSG00000144230.17;gene_id=ENSG00000144230.17;gene_type=protein_coding;gene_name=GPR17;level=2;hgnc_id=HGNC:4471;havana_gene=OTTHUMG00000131533.5	GPR17	ENSG00000144230.17	ENSG00000144230.17	6
chr2	HAVANA	gene	127861630	127885967	.	-	.	ID=ENSG00000144233.11;gene_id=ENSG00000144233.11;gene_type=protein_coding;gene_name=AMMECR1L;level=2;hgnc_id=HGNC:28658;havana_gene=OTTHUMG00000131535.1	AMMECR1L	ENSG00000144233.11	ENSG00000144233.11	13
chr2	HAVANA	gene	127941217	128028120	.	-	.	ID=ENSG00000136715.19;gene_id=ENSG00000136715.19;gene_type=protein_coding;gene_name=SAP130;level=1;hgnc_id=HGNC:29813;havana_gene=OTTHUMG00000131571.7	SAP130	ENSG00000136715.19	ENSG00000136715.19	6
chr2	HAVANA	gene	128091200	128195677	.	+	.	ID=ENSG00000136731.13;gene_id=ENSG00000136731.13;gene_type=protein_coding;gene_name=UGGT1;level=1;hgnc_id=HGNC:15663;havana_gene=OTTHUMG00000131570.5	UGGT1	ENSG00000136731.13	ENSG00000136731.13	7
chr2	HAVANA	gene	130139287	130145134	.	-	.	ID=ENSG00000152076.19;gene_id=ENSG00000152076.19;gene_type=protein_coding;gene_name=CCDC74B;level=2;hgnc_id=HGNC:25267;havana_gene=OTTHUMG00000131629.4	CCDC74B	ENSG00000152076.19	ENSG00000152076.19	11
chr2	HAVANA	gene	130151392	130182750	.	-	.	ID=ENSG00000136699.20;gene_id=ENSG00000136699.20;gene_type=protein_coding;gene_name=SMPD4;level=1;hgnc_id=HGNC:32949;havana_gene=OTTHUMG00000131624.18	SMPD4	ENSG00000136699.20	ENSG00000136699.20	27
chr2	HAVANA	gene	130181737	130190729	.	+	.	ID=ENSG00000152082.15;gene_id=ENSG00000152082.15;gene_type=protein_coding;gene_name=MZT2B;level=1;hgnc_id=HGNC:25886;havana_gene=OTTHUMG00000131625.4	MZT2B	ENSG00000152082.15	ENSG00000152082.15	9
chr2	HAVANA	gene	130342877	130347967	.	+	.	ID=ENSG00000136718.10;gene_id=ENSG00000136718.10;gene_type=protein_coding;gene_name=IMP4;level=2;hgnc_id=HGNC:30856;havana_gene=OTTHUMG00000131627.4	IMP4	ENSG00000136718.10	ENSG00000136718.10	17
chr2	HAVANA	gene	130356045	130375405	.	+	.	ID=ENSG00000072135.13;gene_id=ENSG00000072135.13;gene_type=protein_coding;gene_name=PTPN18;level=2;hgnc_id=HGNC:9649;havana_gene=OTTHUMG00000131630.6	PTPN18	ENSG00000072135.13	ENSG00000072135.13	16
chr2	HAVANA	gene	130416755	130431363	.	-	.	ID=ENSG00000178162.8;gene_id=ENSG00000178162.8;gene_type=transcribed_unprocessed_pseudogene;gene_name=FAR2P2;level=2;hgnc_id=HGNC:49279;tag=overlapping_locus;havana_gene=OTTHUMG00000153927.4	FAR2P2	ENSG00000178162.8	ENSG00000178162.8	8
chr2	HAVANA	gene	130570829	130584161	.	+	.	ID=ENSG00000183292.13;gene_id=ENSG00000183292.13;gene_type=transcribed_unprocessed_pseudogene;gene_name=PRSS40A;level=2;hgnc_id=HGNC:37319;havana_gene=OTTHUMG00000153992.4	PRSS40A	ENSG00000183292.13	ENSG00000183292.13	7
chr2	HAVANA	gene	130690133	130718831	.	+	.	ID=ENSG00000240253.6;gene_id=ENSG00000240253.6;gene_type=transcribed_unprocessed_pseudogene;gene_name=FAR2P3;level=2;hgnc_id=HGNC:49285;tag=overlapping_locus;havana_gene=OTTHUMG00000154049.2	FAR2P3	ENSG00000240253.6	ENSG00000240253.6	6
chr2	HAVANA	gene	130836914	131047263	.	+	.	ID=ENSG00000136002.20;gene_id=ENSG00000136002.20;gene_type=protein_coding;gene_name=ARHGEF4;level=1;hgnc_id=HGNC:684;tag=overlapping_locus;havana_gene=OTTHUMG00000191895.1	ARHGEF4	ENSG00000136002.20	ENSG00000136002.20	17
chr2	HAVANA	gene	131104847	131353709	.	+	.	ID=ENSG00000115762.16;gene_id=ENSG00000115762.16;gene_type=protein_coding;gene_name=PLEKHB2;level=1;hgnc_id=HGNC:19236;tag=ncRNA_host,overlapping_locus;havana_gene=OTTHUMG00000131656.9	PLEKHB2	ENSG00000115762.16	ENSG00000115762.16	11
chr2	HAVANA	gene	131209536	131265278	.	+	.	ID=ENSG00000188219.15;gene_id=ENSG00000188219.15;gene_type=protein_coding;gene_name=POTEE;level=2;hgnc_id=HGNC:33895;tag=ncRNA_host,overlapping_locus;havana_gene=OTTHUMG00000186974.1	POTEE	ENSG00000188219.15	ENSG00000188219.15	6
chr2	HAVANA	gene	131402778	131410050	.	+	.	ID=ENSG00000223631.2;gene_id=ENSG00000223631.2;gene_type=lncRNA;gene_name=LINC01120;level=2;hgnc_id=HGNC:49265;havana_gene=OTTHUMG00000153602.14	LINC01120	ENSG00000223631.2	ENSG00000223631.2	12
chr2	HAVANA	gene	131464900	131492743	.	-	.	ID=ENSG00000173272.16;gene_id=ENSG00000173272.16;gene_type=protein_coding;gene_name=MZT2A;level=2;hgnc_id=HGNC:33187;tag=ncRNA_host;havana_gene=OTTHUMG00000153606.4	MZT2A	ENSG00000173272.16	ENSG00000173272.16	6
chr2	HAVANA	gene	131527675	131533666	.	+	.	ID=ENSG00000163040.15;gene_id=ENSG00000163040.15;gene_type=protein_coding;gene_name=CCDC74A;level=1;hgnc_id=HGNC:25197;havana_gene=OTTHUMG00000131667.5	CCDC74A	ENSG00000163040.15	ENSG00000163040.15	8
chr2	HAVANA	gene	131647990	131767404	.	+	.	ID=ENSG00000287151.1;gene_id=ENSG00000287151.1;gene_type=lncRNA;gene_name=C2orf27A;level=2;hgnc_id=HGNC:25077;tag=overlapping_locus;havana_gene=OTTHUMG00000193774.2	C2orf27A	ENSG00000287151.1	ENSG00000287151.1	6
chr2	HAVANA	gene	132147591	132257969	.	-	.	ID=ENSG00000163046.16;gene_id=ENSG00000163046.16;gene_type=protein_coding;gene_name=ANKRD30BL;level=1;hgnc_id=HGNC:35167;tag=ncRNA_host;havana_gene=OTTHUMG00000153491.3	ANKRD30BL	ENSG00000163046.16	ENSG00000163046.16	6
chr2	HAVANA	gene	132671788	133568463	.	-	.	ID=ENSG00000176771.17;gene_id=ENSG00000176771.17;gene_type=protein_coding;gene_name=NCKAP5;level=1;hgnc_id=HGNC:29847;tag=ncRNA_host,overlapping_locus;havana_gene=OTTHUMG00000153573.11	NCKAP5	ENSG00000176771.17	ENSG00000176771.17	9
chr2	HAVANA	gene	134918235	134959342	.	+	.	ID=ENSG00000082258.13;gene_id=ENSG00000082258.13;gene_type=protein_coding;gene_name=CCNT2;level=1;hgnc_id=HGNC:1600;havana_gene=OTTHUMG00000131712.4	CCNT2	ENSG00000082258.13	ENSG00000082258.13	10
chr2	HAVANA	gene	134964485	135047468	.	-	.	ID=ENSG00000176601.14;gene_id=ENSG00000176601.14;gene_type=protein_coding;gene_name=MAP3K19;level=1;hgnc_id=HGNC:26249;havana_gene=OTTHUMG00000074083.10	MAP3K19	ENSG00000176601.14	ENSG00000176601.14	22
chr2	HAVANA	gene	135052292	135176394	.	+	.	ID=ENSG00000115839.18;gene_id=ENSG00000115839.18;gene_type=protein_coding;gene_name=RAB3GAP1;level=2;hgnc_id=HGNC:17063;tag=ncRNA_host;havana_gene=OTTHUMG00000154889.2	RAB3GAP1	ENSG00000115839.18	ENSG00000115839.18	7
chr2	HAVANA	gene	135136916	135531218	.	-	.	ID=ENSG00000121988.18;gene_id=ENSG00000121988.18;gene_type=protein_coding;gene_name=ZRANB3;level=2;hgnc_id=HGNC:25249;tag=overlapping_locus;havana_gene=OTTHUMG00000150475.5	ZRANB3	ENSG00000121988.18	ENSG00000121988.18	11
chr2	HAVANA	gene	135531455	135725270	.	+	.	ID=ENSG00000048991.17;gene_id=ENSG00000048991.17;gene_type=protein_coding;gene_name=R3HDM1;level=1;hgnc_id=HGNC:9757;tag=ncRNA_host;havana_gene=OTTHUMG00000131740.11	R3HDM1	ENSG00000048991.17	ENSG00000048991.17	21
chr2	HAVANA	gene	135741734	135785056	.	+	.	ID=ENSG00000144224.17;gene_id=ENSG00000144224.17;gene_type=protein_coding;gene_name=UBXN4;level=2;hgnc_id=HGNC:14860;havana_gene=OTTHUMG00000153577.3	UBXN4	ENSG00000144224.17	ENSG00000144224.17	8
chr2	HAVANA	gene	135905881	135986100	.	-	.	ID=ENSG00000115866.11;gene_id=ENSG00000115866.11;gene_type=protein_coding;gene_name=DARS1;level=2;hgnc_id=HGNC:2678;havana_gene=OTTHUMG00000131741.8	DARS1	ENSG00000115866.11	ENSG00000115866.11	11
chr2	HAVANA	gene	135985176	136022593	.	+	.	ID=ENSG00000231890.8;gene_id=ENSG00000231890.8;gene_type=lncRNA;gene_name=DARS1-AS1;level=1;hgnc_id=HGNC:40170;havana_gene=OTTHUMG00000153578.6	DARS1-AS1	ENSG00000231890.8	ENSG00000231890.8	31
chr2	HAVANA	gene	136765545	137677718	.	+	.	ID=ENSG00000144229.12;gene_id=ENSG00000144229.12;gene_type=protein_coding;gene_name=THSD7B;level=2;hgnc_id=HGNC:29348;havana_gene=OTTHUMG00000153590.4	THSD7B	ENSG00000144229.12	ENSG00000144229.12	6
chr2	HAVANA	gene	137964020	138016364	.	+	.	ID=ENSG00000150540.14;gene_id=ENSG00000150540.14;gene_type=protein_coding;gene_name=HNMT;level=2;hgnc_id=HGNC:5028;havana_gene=OTTHUMG00000131751.5	HNMT	ENSG00000150540.14	ENSG00000150540.14	8
chr2	HAVANA	gene	138601599	138617469	.	+	.	ID=ENSG00000237772.2;gene_id=ENSG00000237772.2;gene_type=lncRNA;gene_name=LINC02631;level=2;hgnc_id=HGNC:54112;havana_gene=OTTHUMG00000153631.7	LINC02631	ENSG00000237772.2	ENSG00000237772.2	6
chr2	HAVANA	gene	142877657	143055833	.	+	.	ID=ENSG00000115919.15;gene_id=ENSG00000115919.15;gene_type=protein_coding;gene_name=KYNU;level=1;hgnc_id=HGNC:6469;havana_gene=OTTHUMG00000131829.6	KYNU	ENSG00000115919.15	ENSG00000115919.15	9
chr2	HAVANA	gene	143091362	143768352	.	+	.	ID=ENSG00000075884.14;gene_id=ENSG00000075884.14;gene_type=protein_coding;gene_name=ARHGAP15;level=2;hgnc_id=HGNC:21030;tag=overlapping_locus;havana_gene=OTTHUMG00000192163.2	ARHGAP15	ENSG00000075884.14	ENSG00000075884.14	13
chr2	HAVANA	gene	143295421	143598002	.	-	.	ID=ENSG00000228655.7;gene_id=ENSG00000228655.7;gene_type=lncRNA;gene_name=AC096558.1;level=2;havana_gene=OTTHUMG00000153939.2	AC096558.1	ENSG00000228655.7	ENSG00000228655.7	6
chr2	HAVANA	gene	143938068	144332568	.	-	.	ID=ENSG00000121964.15;gene_id=ENSG00000121964.15;gene_type=protein_coding;gene_name=GTDC1;level=2;hgnc_id=HGNC:20887;havana_gene=OTTHUMG00000131835.6	GTDC1	ENSG00000121964.15	ENSG00000121964.15	21
chr2	HAVANA	gene	144364364	144521057	.	-	.	ID=ENSG00000169554.22;gene_id=ENSG00000169554.22;gene_type=protein_coding;gene_name=ZEB2;level=1;hgnc_id=HGNC:14881;tag=overlapping_locus;havana_gene=OTTHUMG00000187624.10	ZEB2	ENSG00000169554.22	ENSG00000169554.22	49
chr2	HAVANA	gene	144517978	144521477	.	+	.	ID=ENSG00000238057.10;gene_id=ENSG00000238057.10;gene_type=lncRNA;gene_name=ZEB2-AS1;level=1;hgnc_id=HGNC:37149;tag=ncRNA_host;havana_gene=OTTHUMG00000153879.7	ZEB2-AS1	ENSG00000238057.10	ENSG00000238057.10	17
chr2	HAVANA	gene	144666312	145262988	.	+	.	ID=ENSG00000226674.11;gene_id=ENSG00000226674.11;gene_type=lncRNA;gene_name=TEX41;level=1;hgnc_id=HGNC:48667;tag=ncRNA_host;havana_gene=OTTHUMG00000153701.105	TEX41	ENSG00000226674.11	ENSG00000226674.11	189
chr2	HAVANA	gene	146837727	146878220	.	+	.	ID=ENSG00000231040.2;gene_id=ENSG00000231040.2;gene_type=lncRNA;gene_name=LINC01911;level=1;hgnc_id=HGNC:52730;havana_gene=OTTHUMG00000153708.13	LINC01911	ENSG00000231040.2	ENSG00000231040.2	12
chr2	HAVANA	gene	147844517	147930826	.	+	.	ID=ENSG00000121989.15;gene_id=ENSG00000121989.15;gene_type=protein_coding;gene_name=ACVR2A;level=2;hgnc_id=HGNC:173;tag=ncRNA_host;havana_gene=OTTHUMG00000150603.3	ACVR2A	ENSG00000121989.15	ENSG00000121989.15	7
chr2	HAVANA	gene	147930396	148021604	.	-	.	ID=ENSG00000115947.14;gene_id=ENSG00000115947.14;gene_type=protein_coding;gene_name=ORC4;level=2;hgnc_id=HGNC:8490;havana_gene=OTTHUMG00000131849.9	ORC4	ENSG00000115947.14	ENSG00000115947.14	16
chr2	HAVANA	gene	148021011	148516971	.	+	.	ID=ENSG00000204406.14;gene_id=ENSG00000204406.14;gene_type=protein_coding;gene_name=MBD5;level=1;hgnc_id=HGNC:20444;havana_gene=OTTHUMG00000150440.15	MBD5	ENSG00000204406.14	ENSG00000204406.14	33
chr2	HAVANA	gene	148644440	148787569	.	+	.	ID=ENSG00000135999.12;gene_id=ENSG00000135999.12;gene_type=protein_coding;gene_name=EPC2;level=1;hgnc_id=HGNC:24543;havana_gene=OTTHUMG00000153739.6	EPC2	ENSG00000135999.12	ENSG00000135999.12	6
chr2	HAVANA	gene	148875227	149026759	.	+	.	ID=ENSG00000168280.18;gene_id=ENSG00000168280.18;gene_type=protein_coding;gene_name=KIF5C;level=2;hgnc_id=HGNC:6325;havana_gene=OTTHUMG00000153779.7	KIF5C	ENSG00000168280.18	ENSG00000168280.18	37
chr2	HAVANA	gene	149038107	149215262	.	+	.	ID=ENSG00000150556.17;gene_id=ENSG00000150556.17;gene_type=protein_coding;gene_name=LYPD6B;level=1;hgnc_id=HGNC:27018;havana_gene=OTTHUMG00000153743.4	LYPD6B	ENSG00000150556.17	ENSG00000150556.17	11
chr2	HAVANA	gene	149329985	149474138	.	+	.	ID=ENSG00000187123.15;gene_id=ENSG00000187123.15;gene_type=protein_coding;gene_name=LYPD6;level=2;hgnc_id=HGNC:28751;tag=overlapping_locus;havana_gene=OTTHUMG00000131852.8	LYPD6	ENSG00000187123.15	ENSG00000187123.15	6
chr2	HAVANA	gene	150468195	150539011	.	-	.	ID=ENSG00000115963.14;gene_id=ENSG00000115963.14;gene_type=protein_coding;gene_name=RND3;level=2;hgnc_id=HGNC:671;havana_gene=OTTHUMG00000131859.4	RND3	ENSG00000115963.14	ENSG00000115963.14	9
chr2	HAVANA	gene	150612381	150635818	.	+	.	ID=ENSG00000224048.6;gene_id=ENSG00000224048.6;gene_type=lncRNA;gene_name=LINC02612;level=2;hgnc_id=HGNC:54067;havana_gene=OTTHUMG00000153757.18	LINC02612	ENSG00000224048.6	ENSG00000224048.6	20
chr2	HAVANA	gene	151409883	151508013	.	+	.	ID=ENSG00000080345.18;gene_id=ENSG00000080345.18;gene_type=protein_coding;gene_name=RIF1;level=2;hgnc_id=HGNC:23207;havana_gene=OTTHUMG00000131886.7	RIF1	ENSG00000080345.18	ENSG00000080345.18	12
chr2	HAVANA	gene	151485336	151734487	.	-	.	ID=ENSG00000183091.20;gene_id=ENSG00000183091.20;gene_type=protein_coding;gene_name=NEB;level=1;hgnc_id=HGNC:7720;havana_gene=OTTHUMG00000153784.16	NEB	ENSG00000183091.20	ENSG00000183091.20	16
chr2	HAVANA	gene	151788984	151828492	.	-	.	ID=ENSG00000162980.17;gene_id=ENSG00000162980.17;gene_type=protein_coding;gene_name=ARL5A;level=1;hgnc_id=HGNC:696;tag=overlapping_locus;havana_gene=OTTHUMG00000131887.8	ARL5A	ENSG00000162980.17	ENSG00000162980.17	7
chr2	HAVANA	gene	151832771	152099167	.	-	.	ID=ENSG00000182389.20;gene_id=ENSG00000182389.20;gene_type=protein_coding;gene_name=CACNB4;level=1;hgnc_id=HGNC:1404;tag=overlapping_locus;havana_gene=OTTHUMG00000155091.19	CACNB4	ENSG00000182389.20	ENSG00000182389.20	74
chr2	HAVANA	gene	152116801	152175763	.	-	.	ID=ENSG00000115145.10;gene_id=ENSG00000115145.10;gene_type=protein_coding;gene_name=STAM2;level=2;hgnc_id=HGNC:11358;havana_gene=OTTHUMG00000131885.4	STAM2	ENSG00000115145.10	ENSG00000115145.10	6
chr2	HAVANA	gene	152651593	152717997	.	-	.	ID=ENSG00000196504.19;gene_id=ENSG00000196504.19;gene_type=protein_coding;gene_name=PRPF40A;level=2;hgnc_id=HGNC:16463;havana_gene=OTTHUMG00000154031.15	PRPF40A	ENSG00000196504.19	ENSG00000196504.19	12
chr2	HAVANA	gene	153871922	154453979	.	+	.	ID=ENSG00000144278.15;gene_id=ENSG00000144278.15;gene_type=protein_coding;gene_name=GALNT13;level=1;hgnc_id=HGNC:23242;tag=overlapping_locus;havana_gene=OTTHUMG00000131917.5	GALNT13	ENSG00000144278.15	ENSG00000144278.15	10
chr2	HAVANA	gene	155525424	155664668	.	+	.	ID=ENSG00000286679.1;gene_id=ENSG00000286679.1;gene_type=lncRNA;gene_name=RP11-81F8.1;level=2;havana_gene=OTTHUMG00000195721.1	RP11-81F8.1	ENSG00000286679.1	ENSG00000286679.1	31
chr2	HAVANA	gene	156011530	156254950	.	-	.	ID=ENSG00000226383.7;gene_id=ENSG00000226383.7;gene_type=lncRNA;gene_name=LINC01876;level=1;hgnc_id=HGNC:52695;havana_gene=OTTHUMG00000153834.7	LINC01876	ENSG00000226383.7	ENSG00000226383.7	13
chr2	HAVANA	gene	156324437	156342348	.	-	.	ID=ENSG00000153234.15;gene_id=ENSG00000153234.15;gene_type=protein_coding;gene_name=NR4A2;level=1;hgnc_id=HGNC:7981;havana_gene=OTTHUMG00000131950.10	NR4A2	ENSG00000153234.15	ENSG00000153234.15	11
chr2	HAVANA	gene	156435290	156613735	.	+	.	ID=ENSG00000115159.16;gene_id=ENSG00000115159.16;gene_type=protein_coding;gene_name=GPD2;level=2;hgnc_id=HGNC:4456;havana_gene=OTTHUMG00000131951.7	GPD2	ENSG00000115159.16	ENSG00000115159.16	13
chr2	HAVANA	gene	157318631	157327713	.	-	.	ID=ENSG00000136541.15;gene_id=ENSG00000136541.15;gene_type=protein_coding;gene_name=ERMN;level=2;hgnc_id=HGNC:29208;havana_gene=OTTHUMG00000153843.6	ERMN	ENSG00000136541.15	ENSG00000136541.15	9
chr2	HAVANA	gene	157414619	157488961	.	-	.	ID=ENSG00000115165.10;gene_id=ENSG00000115165.10;gene_type=protein_coding;gene_name=CYTIP;level=1;hgnc_id=HGNC:9506;havana_gene=OTTHUMG00000154551.7	CYTIP	ENSG00000115165.10	ENSG00000115165.10	8
chr2	HAVANA	gene	157736251	157876330	.	-	.	ID=ENSG00000115170.16;gene_id=ENSG00000115170.16;gene_type=protein_coding;gene_name=ACVR1;level=2;hgnc_id=HGNC:171;havana_gene=OTTHUMG00000131967.14	ACVR1	ENSG00000115170.16	ENSG00000115170.16	26
chr2	HAVANA	gene	158171073	158456753	.	-	.	ID=ENSG00000153237.18;gene_id=ENSG00000153237.18;gene_type=protein_coding;gene_name=CCDC148;level=2;hgnc_id=HGNC:25191;tag=ncRNA_host;havana_gene=OTTHUMG00000153973.2	CCDC148	ENSG00000153237.18	ENSG00000153237.18	8
chr2	HAVANA	gene	158456952	158682879	.	+	.	ID=ENSG00000144283.22;gene_id=ENSG00000144283.22;gene_type=protein_coding;gene_name=PKP4;level=2;hgnc_id=HGNC:9026;tag=overlapping_locus;havana_gene=OTTHUMG00000153969.5	PKP4	ENSG00000144283.22	ENSG00000144283.22	18
chr2	HAVANA	gene	159318979	159616569	.	-	.	ID=ENSG00000123636.18;gene_id=ENSG00000123636.18;gene_type=protein_coding;gene_name=BAZ2B;level=1;hgnc_id=HGNC:963;tag=ncRNA_host,overlapping_locus;havana_gene=OTTHUMG00000132027.9	BAZ2B	ENSG00000123636.18	ENSG00000123636.18	18
chr2	HAVANA	gene	159712457	159771027	.	+	.	ID=ENSG00000136536.15;gene_id=ENSG00000136536.15;gene_type=protein_coding;gene_name=MARCHF7;level=1;hgnc_id=HGNC:17393;havana_gene=OTTHUMG00000132029.7	MARCHF7	ENSG00000136536.15	ENSG00000136536.15	9
chr2	HAVANA	gene	160099667	160200313	.	-	.	ID=ENSG00000115221.12;gene_id=ENSG00000115221.12;gene_type=protein_coding;gene_name=ITGB6;level=1;hgnc_id=HGNC:6161;havana_gene=OTTHUMG00000132026.8	ITGB6	ENSG00000115221.12	ENSG00000115221.12	8
chr2	HAVANA	gene	160272151	160493807	.	-	.	ID=ENSG00000153250.20;gene_id=ENSG00000153250.20;gene_type=protein_coding;gene_name=RBMS1;level=2;hgnc_id=HGNC:9907;tag=ncRNA_host;havana_gene=OTTHUMG00000132031.10	RBMS1	ENSG00000153250.20	ENSG00000153250.20	15
chr2	HAVANA	gene	161136908	161236230	.	+	.	ID=ENSG00000136560.14;gene_id=ENSG00000136560.14;gene_type=protein_coding;gene_name=TANK;level=1;hgnc_id=HGNC:11562;havana_gene=OTTHUMG00000132037.6	TANK	ENSG00000136560.14	ENSG00000136560.14	23
chr2	HAVANA	gene	161222785	161308389	.	-	.	ID=ENSG00000235724.10;gene_id=ENSG00000235724.10;gene_type=lncRNA;gene_name=AC009299.2;level=1;havana_gene=OTTHUMG00000151884.8	AC009299.2	ENSG00000235724.10	ENSG00000235724.10	11
chr2	HAVANA	gene	161416297	161425870	.	+	.	ID=ENSG00000136535.15;gene_id=ENSG00000136535.15;gene_type=protein_coding;gene_name=TBR1;level=2;hgnc_id=HGNC:11590;tag=overlapping_locus;havana_gene=OTTHUMG00000153888.3	TBR1	ENSG00000136535.15	ENSG00000136535.15	6
chr2	HAVANA	gene	161424332	161985282	.	+	.	ID=ENSG00000144290.17;gene_id=ENSG00000144290.17;gene_type=protein_coding;gene_name=SLC4A10;level=2;hgnc_id=HGNC:13811;tag=ncRNA_host,overlapping_locus;havana_gene=OTTHUMG00000153938.6	SLC4A10	ENSG00000144290.17	ENSG00000144290.17	12
chr2	HAVANA	gene	161992245	162074394	.	-	.	ID=ENSG00000197635.11;gene_id=ENSG00000197635.11;gene_type=protein_coding;gene_name=DPP4;level=2;hgnc_id=HGNC:3009;havana_gene=OTTHUMG00000132056.14	DPP4	ENSG00000197635.11	ENSG00000197635.11	23
chr2	HAVANA	gene	162170684	162245151	.	-	.	ID=ENSG00000078098.14;gene_id=ENSG00000078098.14;gene_type=protein_coding;gene_name=FAP;level=2;hgnc_id=HGNC:3590;havana_gene=OTTHUMG00000153890.9	FAP	ENSG00000078098.14	ENSG00000078098.14	14
chr2	HAVANA	gene	162267074	162318684	.	-	.	ID=ENSG00000115267.9;gene_id=ENSG00000115267.9;gene_type=protein_coding;gene_name=IFIH1;level=2;hgnc_id=HGNC:18873;havana_gene=OTTHUMG00000132055.7	IFIH1	ENSG00000115267.9	ENSG00000115267.9	7
chr2	HAVANA	gene	162318840	162371595	.	+	.	ID=ENSG00000115271.11;gene_id=ENSG00000115271.11;gene_type=protein_coding;gene_name=GCA;level=1;hgnc_id=HGNC:15990;havana_gene=OTTHUMG00000132057.10	GCA	ENSG00000115271.11	ENSG00000115271.11	10
chr2	HAVANA	gene	164492417	164621482	.	-	.	ID=ENSG00000115290.10;gene_id=ENSG00000115290.10;gene_type=protein_coding;gene_name=GRB14;level=1;hgnc_id=HGNC:4565;havana_gene=OTTHUMG00000132135.8	GRB14	ENSG00000115290.10	ENSG00000115290.10	6
chr2	HAVANA	gene	164653624	164843679	.	-	.	ID=ENSG00000082438.18;gene_id=ENSG00000082438.18;gene_type=protein_coding;gene_name=COBLL1;level=2;hgnc_id=HGNC:23571;tag=ncRNA_host,overlapping_locus;havana_gene=OTTHUMG00000074019.11	COBLL1	ENSG00000082438.18	ENSG00000082438.18	25
chr2	HAVANA	gene	164840661	165208261	.	+	.	ID=ENSG00000236283.5;gene_id=ENSG00000236283.5;gene_type=lncRNA;gene_name=AC013463.2;level=2;tag=ncRNA_host;havana_gene=OTTHUMG00000153999.6	AC013463.2	ENSG00000236283.5	ENSG00000236283.5	14
chr2	HAVANA	gene	164896186	164955525	.	-	.	ID=ENSG00000169507.9;gene_id=ENSG00000169507.9;gene_type=protein_coding;gene_name=SLC38A11;level=1;hgnc_id=HGNC:26836;havana_gene=OTTHUMG00000132144.3	SLC38A11	ENSG00000169507.9	ENSG00000169507.9	10
chr2	HAVANA	gene	165087526	165204050	.	-	.	ID=ENSG00000153253.19;gene_id=ENSG00000153253.19;gene_type=protein_coding;gene_name=SCN3A;level=2;hgnc_id=HGNC:10590;havana_gene=OTTHUMG00000044171.9	SCN3A	ENSG00000153253.19	ENSG00000153253.19	11
chr2	HAVANA	gene	165194993	165392310	.	+	.	ID=ENSG00000136531.19;gene_id=ENSG00000136531.19;gene_type=protein_coding;gene_name=SCN2A;level=2;hgnc_id=HGNC:10588;tag=overlapping_locus;havana_gene=OTTHUMG00000044172.14	SCN2A	ENSG00000136531.19	ENSG00000136531.19	20
